runid,site_id,variable,category,Var_category,Var_total,Var_interaction,frac_of_total
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,NPP,driver,-5.999069331726993e-20,3.3643410696302213e-18,0,-0.0178313351933321
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,NPP,dummy,0,3.3643410696302213e-18,0,0
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,NPP,interaction,0,3.3643410696302213e-18,0,0
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,NPP,parameter,1.8870447998790296e-17,3.3643410696302213e-18,0,5.608958071799887
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,Qle,IC,-0.038178386737149135,0.009600800784824252,0,-3.97658357805911
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,Qle,driver,0.5285391216779284,0.009600800784824252,0,55.0515663769815
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,Qle,dummy,0,0.009600800784824252,0,0
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,Qle,interaction,0,0.009600800784824252,0,0
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,Qle,parameter,0.3755672402839809,0.009600800784824252,0,39.118324471186895
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,SoilMoistFrac,IC,-3.887469751363835e-5,2.8981836537009354e-6,7.991668457939025e-4,-13.413469316893002
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,SoilMoistFrac,driver,9.322380705366125e-4,2.8981836537009354e-6,7.991668457939025e-4,321.662869551472
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,SoilMoistFrac,dummy,0,2.8981836537009354e-6,7.991668457939025e-4,0
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,SoilMoistFrac,interaction,7.991668457939025e-4,2.8981836537009354e-6,7.991668457939025e-4,275.7474823147867
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,SoilMoistFrac,parameter,-0.0016896320351631757,2.8981836537009354e-6,7.991668457939025e-4,-582.9968825493656
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,TotSoilCarb,IC,6.078086629920492,1.9946304870639215,0,3.04722437029797
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,TotSoilCarb,driver,-1.8711056184773881e-4,1.9946304870639215,0,-9.38071302234851e-5
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,TotSoilCarb,dummy,0,1.9946304870639215,0,0
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,TotSoilCarb,interaction,0,1.9946304870639215,0,0
7e6fa2fdadae385ed171e2b09c2fd718,e07417e56c78efbc,TotSoilCarb,parameter,0.46232799841858385,1.9946304870639215,0,0.2317862889477472
afc6188434cf40287da26467d94c54a7,dc9179b07c8ed8a7,AbvGrndWood,IC,-3.081525648793037e-7,5.622123959737087e-7,8.89054116409287e-7,-0.548107026963728
